Prot_1	Prot_5352	8
Prot_1	Prot_3950	6
Prot_1	Prot_4820	4
Prot_1	Prot_3894	0
Prot_1	Prot_1482	6
Prot_1	Prot_8751	6
Prot_1	Prot_4803	6
Prot_1	Prot_567	4
Prot_1	Prot_5897	6
Prot_1	Prot_1689	8
Prot_1	Prot_830	13
Prot_1	Prot_1814	3
Prot_1	Prot_1180	10
Prot_1	Prot_2705	6
Prot_1	Prot_3162	8
Prot_604	Prot_8706	3
Prot_604	Prot_5215	4
Prot_604	Prot_7154	4
Prot_604	Prot_5352	9
Prot_604	Prot_142	6
Prot_604	Prot_3950	10
Prot_604	Prot_4820	5
Prot_604	Prot_1482	4
Prot_604	Prot_8751	9
Prot_604	Prot_567	6
Prot_604	Prot_1689	9
Prot_604	Prot_3162	9
Prot_3466	Prot_9819	2
Prot_3466	Prot_399	2
Prot_3466	Prot_3138	0
Prot_3466	Prot_8701	1
Prot_3466	Prot_7284	4
Prot_3466	Prot_8690	1
Prot_3466	Prot_1037	2
Prot_5215	Prot_9331	2
Prot_5215	Prot_8766	2
Prot_5215	Prot_5945	1
Prot_5215	Prot_5137	1
Prot_5215	Prot_937	0
Prot_5215	Prot_5352	5
Prot_5215	Prot_9235	1
Prot_5215	Prot_1482	3
Prot_5215	Prot_7405	2
Prot_5215	Prot_7837	3
Prot_5215	Prot_6046	0
Prot_5215	Prot_8706	3
Prot_5215	Prot_8620	0
Prot_5215	Prot_9915	1
Prot_5215	Prot_5120	0
Prot_5215	Prot_682	2
Prot_5215	Prot_142	4
Prot_5215	Prot_4803	4
Prot_5215	Prot_567	4
Prot_5215	Prot_8416	4
Prot_5215	Prot_1689	4
Prot_5215	Prot_1125	4
Prot_5215	Prot_1386	4
Prot_5215	Prot_2705	4
Prot_5215	Prot_8378	2
Prot_5215	Prot_7008	0
Prot_5215	Prot_7010	0
Prot_5215	Prot_1733	1
Prot_5215	Prot_3162	4
Prot_5215	Prot_6268	2
Prot_7154	Prot_4571	2
Prot_7154	Prot_1689	5
Prot_7154	Prot_345	0
Prot_7154	Prot_5352	6
Prot_7154	Prot_3950	4
Prot_7154	Prot_4820	4
Prot_7154	Prot_8915	4
Prot_7154	Prot_8751	4
Prot_7154	Prot_3162	5
Prot_7154	Prot_567	4
Prot_5352	Prot_301	4
Prot_5352	Prot_1131	1
Prot_5352	Prot_869	3
Prot_5352	Prot_9900	4
Prot_5352	Prot_5829	4
Prot_5352	Prot_3950	8
Prot_5352	Prot_8091	3
Prot_5352	Prot_4820	6
Prot_5352	Prot_1482	6
Prot_5352	Prot_2549	3
Prot_5352	Prot_1180	5
Prot_5352	Prot_4347	5
Prot_5352	Prot_8108	0
Prot_5352	Prot_3894	0
Prot_5352	Prot_7494	6
Prot_5352	Prot_8751	8
Prot_5352	Prot_567	7
Prot_5352	Prot_2528	5
Prot_5352	Prot_2234	4
Prot_5352	Prot_5897	9
Prot_5352	Prot_8416	11
Prot_5352	Prot_1689	12
Prot_5352	Prot_8549	0
Prot_5352	Prot_1386	7
Prot_5352	Prot_1358	4
Prot_5352	Prot_6444	8
Prot_5352	Prot_2705	10
Prot_5352	Prot_8378	4
Prot_5352	Prot_1943	6
Prot_5352	Prot_6687	7
Prot_5352	Prot_3162	10
Prot_5352	Prot_4283	5
Prot_5352	Prot_2041	1
Prot_5352	Prot_9066	3
Prot_3950	Prot_6046	0
Prot_3950	Prot_142	5
Prot_3950	Prot_4820	5
Prot_3950	Prot_8751	8
Prot_3950	Prot_8928	5
Prot_3950	Prot_567	5
Prot_3950	Prot_5897	8
Prot_3950	Prot_1689	9
Prot_3950	Prot_9751	4
Prot_3950	Prot_830	7
Prot_3950	Prot_1386	8
Prot_3950	Prot_8831	1
Prot_3950	Prot_6268	3
Prot_3950	Prot_4347	4
Prot_4820	Prot_142	6
Prot_4820	Prot_8751	4
Prot_4820	Prot_567	5
Prot_4820	Prot_5897	5
Prot_4820	Prot_8416	5
Prot_4820	Prot_1689	5
Prot_4820	Prot_1386	4
Prot_4820	Prot_2705	5
Prot_3894	Prot_1689	0
Prot_3894	Prot_345	0
Prot_3894	Prot_8915	0
Prot_3894	Prot_3162	0
Prot_3894	Prot_567	0
Prot_1482	Prot_734	7
Prot_1482	Prot_5265	3
Prot_1482	Prot_9526	7
Prot_1482	Prot_5501	2
Prot_1482	Prot_8194	2
Prot_1482	Prot_8393	3
Prot_1482	Prot_46	5
Prot_1482	Prot_5107	7
Prot_1482	Prot_9731	1
Prot_1482	Prot_4492	12
Prot_1482	Prot_1180	4
Prot_1482	Prot_10	2
Prot_1482	Prot_1527	3
Prot_1482	Prot_1884	11
Prot_1482	Prot_6241	6
Prot_1482	Prot_9664	3
Prot_1482	Prot_6011	4
Prot_1482	Prot_7578	1
Prot_1482	Prot_2944	1
Prot_1482	Prot_2271	2
Prot_1482	Prot_141	9
Prot_1482	Prot_7812	0
Prot_1482	Prot_6799	3
Prot_1482	Prot_5897	5
Prot_1482	Prot_2416	5
Prot_1482	Prot_6173	3
Prot_1482	Prot_1125	5
Prot_1482	Prot_1386	6
Prot_1482	Prot_797	5
Prot_1482	Prot_9293	3
Prot_1482	Prot_292	3
Prot_1482	Prot_8378	3
Prot_1482	Prot_9436	0
Prot_1482	Prot_4154	2
Prot_1482	Prot_9854	9
Prot_1482	Prot_4746	6
Prot_1482	Prot_8842	2
Prot_1482	Prot_8840	1
Prot_1482	Prot_5703	4
Prot_1482	Prot_6268	6
Prot_1482	Prot_799	0
Prot_8751	Prot_142	5
Prot_8751	Prot_567	6
Prot_8751	Prot_5897	7
Prot_8751	Prot_1689	7
Prot_8751	Prot_1386	6
Prot_8751	Prot_1125	5
Prot_8751	Prot_3162	7
Prot_8751	Prot_6268	2
Prot_4803	Prot_8766	4
Prot_4803	Prot_7511	2
Prot_4803	Prot_970	5
Prot_4803	Prot_8195	4
Prot_4803	Prot_8358	4
Prot_4803	Prot_1884	13
Prot_4803	Prot_3609	2
Prot_4803	Prot_3852	2
Prot_4803	Prot_6011	5
Prot_4803	Prot_8781	3
Prot_4803	Prot_8706	14
Prot_4803	Prot_4880	6
Prot_4803	Prot_7040	5
Prot_4803	Prot_6250	6
Prot_4803	Prot_8292	2
Prot_4803	Prot_6017	5
Prot_4803	Prot_5292	7
Prot_4803	Prot_4889	2
Prot_4803	Prot_5848	2
Prot_4803	Prot_7856	4
Prot_4803	Prot_1081	4
Prot_4803	Prot_3447	1
Prot_4803	Prot_9030	3
Prot_4803	Prot_9181	1
Prot_4803	Prot_3071	7
Prot_4803	Prot_1386	7
Prot_4803	Prot_8378	6
Prot_4803	Prot_1242	0
Prot_4803	Prot_6268	3
Prot_4803	Prot_7394	6
Prot_4803	Prot_4124	3
Prot_4803	Prot_8315	11
Prot_4803	Prot_6511	5
Prot_4803	Prot_3953	0
Prot_4803	Prot_7405	4
Prot_4803	Prot_6421	3
Prot_4803	Prot_2549	3
Prot_4803	Prot_4689	2
Prot_4803	Prot_1180	7
Prot_4803	Prot_5718	0
Prot_4803	Prot_9206	5
Prot_4803	Prot_9053	2
Prot_4803	Prot_9587	3
Prot_4803	Prot_6046	0
Prot_4803	Prot_4535	4
Prot_4803	Prot_1721	1
Prot_4803	Prot_2411	4
Prot_4803	Prot_8668	3
Prot_4803	Prot_885	0
Prot_4803	Prot_822	2
Prot_4803	Prot_285	3
Prot_4803	Prot_3977	7
Prot_4803	Prot_7494	5
Prot_4803	Prot_7496	0
Prot_4803	Prot_9132	1
Prot_4803	Prot_830	8
Prot_4803	Prot_1125	4
Prot_4803	Prot_9293	3
Prot_4803	Prot_9001	12
Prot_4803	Prot_4481	5
Prot_4803	Prot_4705	10
Prot_4803	Prot_7008	0
Prot_4803	Prot_4159	5
Prot_567	Prot_6046	0
Prot_567	Prot_142	6
Prot_567	Prot_5829	4
Prot_567	Prot_7494	4
Prot_567	Prot_3739	3
Prot_567	Prot_8928	4
Prot_567	Prot_5897	5
Prot_567	Prot_8416	5
Prot_567	Prot_1689	5
Prot_567	Prot_830	4
Prot_567	Prot_1386	4
Prot_567	Prot_1125	5
Prot_567	Prot_2705	5
Prot_567	Prot_3162	5
Prot_567	Prot_6268	2
Prot_5897	Prot_5328	2
Prot_5897	Prot_142	5
Prot_5897	Prot_5829	4
Prot_5897	Prot_3700	2
Prot_5897	Prot_1689	9
Prot_5897	Prot_8416	9
Prot_5897	Prot_9221	0
Prot_5897	Prot_2705	9
Prot_5897	Prot_4877	1
Prot_5897	Prot_7846	3
Prot_5897	Prot_3162	9
Prot_5897	Prot_4283	4
Prot_5897	Prot_6268	3
Prot_1689	Prot_4858	4
Prot_1689	Prot_1135	10
Prot_1689	Prot_9904	6
Prot_1689	Prot_6815	3
Prot_1689	Prot_4132	6
Prot_1689	Prot_6700	5
Prot_1689	Prot_9086	4
Prot_1689	Prot_634	3
Prot_1689	Prot_8453	2
Prot_1689	Prot_7487	0
Prot_1689	Prot_857	3
Prot_1689	Prot_142	5
Prot_1689	Prot_2372	3
Prot_1689	Prot_2696	5
Prot_1689	Prot_7494	7
Prot_1689	Prot_3700	3
Prot_1689	Prot_6304	6
Prot_1689	Prot_2116	0
Prot_1689	Prot_9323	0
Prot_1689	Prot_3071	5
Prot_1689	Prot_8416	13
Prot_1689	Prot_8513	4
Prot_1689	Prot_1125	7
Prot_1689	Prot_1386	9
Prot_1689	Prot_6444	9
Prot_1689	Prot_2705	13
Prot_1689	Prot_9001	4
Prot_1689	Prot_5666	9
Prot_1689	Prot_1943	8
Prot_1689	Prot_9854	5
Prot_1689	Prot_6179	1
Prot_1689	Prot_417	3
Prot_1689	Prot_4283	4
Prot_1689	Prot_3162	12
Prot_1689	Prot_9896	8
Prot_830	Prot_2583	3
Prot_830	Prot_8680	4
Prot_830	Prot_6073	3
Prot_830	Prot_7511	5
Prot_830	Prot_900	2
Prot_830	Prot_4643	1
Prot_830	Prot_5590	3
Prot_830	Prot_9757	9
Prot_830	Prot_8684	8
Prot_830	Prot_8195	13
Prot_830	Prot_4787	2
Prot_830	Prot_465	5
Prot_830	Prot_8358	7
Prot_830	Prot_1070	2
Prot_830	Prot_6700	5
Prot_830	Prot_6242	4
Prot_830	Prot_7212	4
Prot_830	Prot_8706	9
Prot_830	Prot_3056	2
Prot_830	Prot_5292	9
Prot_830	Prot_7375	2
Prot_830	Prot_6095	6
Prot_830	Prot_7216	3
Prot_830	Prot_7856	6
Prot_830	Prot_5933	3
Prot_830	Prot_4506	2
Prot_830	Prot_3232	5
Prot_830	Prot_3071	5
Prot_830	Prot_6400	0
Prot_830	Prot_1386	12
Prot_830	Prot_8032	3
Prot_830	Prot_1244	2
Prot_830	Prot_6268	4
Prot_830	Prot_3246	3
Prot_830	Prot_4036	7
Prot_830	Prot_4037	4
Prot_830	Prot_1846	7
Prot_830	Prot_7066	1
Prot_830	Prot_6289	2
Prot_830	Prot_3390	2
Prot_830	Prot_6423	3
Prot_830	Prot_6425	1
Prot_830	Prot_2150	4
Prot_830	Prot_9058	3
Prot_830	Prot_1996	2
Prot_830	Prot_1723	0
Prot_830	Prot_8254	2
Prot_830	Prot_1265	0
Prot_830	Prot_9814	6
Prot_830	Prot_9215	2
Prot_830	Prot_219	3
Prot_830	Prot_4847	1
Prot_830	Prot_5019	3
Prot_830	Prot_6149	5
Prot_830	Prot_3918	6
Prot_830	Prot_9970	5
Prot_830	Prot_6460	4
Prot_830	Prot_4415	2
Prot_830	Prot_8928	5
Prot_830	Prot_9831	3
Prot_830	Prot_9240	2
Prot_830	Prot_3767	0
Prot_830	Prot_9975	7
Prot_830	Prot_1884	7
Prot_830	Prot_241	5
Prot_830	Prot_9086	4
Prot_830	Prot_1887	4
Prot_830	Prot_8619	3
Prot_830	Prot_7618	0
Prot_830	Prot_2362	3
Prot_830	Prot_8292	2
Prot_830	Prot_1893	2
Prot_830	Prot_6483	3
Prot_830	Prot_103	3
Prot_830	Prot_7461	1
Prot_830	Prot_2858	0
Prot_830	Prot_2705	6
Prot_830	Prot_5532	0
Prot_830	Prot_1469	0
Prot_830	Prot_3162	8
Prot_830	Prot_6032	0
Prot_830	Prot_4124	3
Prot_830	Prot_8315	7
Prot_830	Prot_6511	5
Prot_830	Prot_3804	3
Prot_830	Prot_2549	6
Prot_830	Prot_4132	4
Prot_830	Prot_7168	4
Prot_830	Prot_9731	4
Prot_830	Prot_4932	11
Prot_830	Prot_8498	7
Prot_830	Prot_2725	8
Prot_830	Prot_3481	3
Prot_830	Prot_9587	6
Prot_830	Prot_7177	3
Prot_830	Prot_285	5
Prot_830	Prot_7333	2
Prot_830	Prot_9601	2
Prot_830	Prot_1658	6
Prot_830	Prot_9132	9
Prot_830	Prot_2416	5
Prot_830	Prot_8831	1
Prot_830	Prot_7973	5
Prot_830	Prot_9001	5
Prot_830	Prot_9894	6
Prot_830	Prot_9896	12
Prot_1814	Prot_323	0
Prot_1180	Prot_4486	1
Prot_1180	Prot_6149	5
Prot_1180	Prot_970	5
Prot_1180	Prot_9757	9
Prot_1180	Prot_7440	4
Prot_1180	Prot_9240	3
Prot_1180	Prot_9975	5
Prot_1180	Prot_4492	3
Prot_1180	Prot_9086	3
Prot_1180	Prot_9312	3
Prot_1180	Prot_5678	2
Prot_1180	Prot_6326	1
Prot_1180	Prot_6011	6
Prot_1180	Prot_8619	4
Prot_1180	Prot_8706	9
Prot_1180	Prot_8292	2
Prot_1180	Prot_6095	3
Prot_1180	Prot_7856	4
Prot_1180	Prot_6394	0
Prot_1180	Prot_4506	1
Prot_1180	Prot_1235	5
Prot_1180	Prot_9095	4
Prot_1180	Prot_7461	1
Prot_1180	Prot_3071	4
Prot_1180	Prot_4900	0
Prot_1180	Prot_7306	1
Prot_1180	Prot_7464	2
Prot_1180	Prot_3630	3
Prot_1180	Prot_7466	2
Prot_1180	Prot_8378	11
Prot_1180	Prot_4036	5
Prot_1180	Prot_5869	3
Prot_1180	Prot_4453	0
Prot_1180	Prot_1337	2
Prot_1180	Prot_2048	7
Prot_1180	Prot_7405	7
Prot_1180	Prot_4132	3
Prot_1180	Prot_7578	2
Prot_1180	Prot_4138	2
Prot_1180	Prot_6360	5
Prot_1180	Prot_2411	8
Prot_1180	Prot_8668	4
Prot_1180	Prot_142	3
Prot_1180	Prot_2070	2
Prot_1180	Prot_7494	4
Prot_1180	Prot_368	0
Prot_1180	Prot_1125	3
Prot_1180	Prot_9001	4
Prot_1180	Prot_7914	5
Prot_1180	Prot_8914	0
Prot_1180	Prot_6547	5
Prot_1180	Prot_6689	3
Prot_2705	Prot_9587	2
Prot_2705	Prot_8195	5
Prot_2705	Prot_8416	12
Prot_2705	Prot_5666	8
Prot_2705	Prot_4283	4
Prot_2705	Prot_3162	11
Prot_2705	Prot_6268	4
Prot_3162	Prot_9900	4
Prot_3162	Prot_900	1
Prot_3162	Prot_5591	4
Prot_3162	Prot_2912	5
Prot_3162	Prot_7846	5
Prot_3162	Prot_6046	0
Prot_3162	Prot_5880	4
Prot_3162	Prot_3056	2
Prot_3162	Prot_8874	5
Prot_3162	Prot_7179	2
Prot_3162	Prot_1080	2
Prot_3162	Prot_8416	10
Prot_3162	Prot_1125	8
Prot_3162	Prot_1386	9
Prot_3162	Prot_1943	8
Prot_3162	Prot_4283	4
Prot_3162	Prot_6268	6
Prot_2	Prot_2630	0
Prot_2	Prot_345	0
Prot_2	Prot_8543	2
Prot_2	Prot_2339	0
Prot_2630	Prot_8866	0
Prot_345	Prot_1768	0
Prot_345	Prot_376	0
Prot_345	Prot_9755	0
Prot_345	Prot_3081	0
Prot_345	Prot_9335	0
Prot_345	Prot_5097	0
Prot_345	Prot_3207	0
Prot_345	Prot_3254	0
Prot_345	Prot_625	0
Prot_345	Prot_3999	0
Prot_345	Prot_3131	0
Prot_345	Prot_7482	0
Prot_345	Prot_6597	0
Prot_345	Prot_8740	0
Prot_345	Prot_4967	0
Prot_345	Prot_9803	0
Prot_345	Prot_8709	0
Prot_345	Prot_4387	0
Prot_345	Prot_6363	0
Prot_345	Prot_5249	0
Prot_345	Prot_3738	0
Prot_345	Prot_3374	0
Prot_345	Prot_1317	0
Prot_345	Prot_8511	0
Prot_345	Prot_1690	0
Prot_345	Prot_1798	0
Prot_345	Prot_1089	0
Prot_345	Prot_6502	0
Prot_345	Prot_1470	0
Prot_345	Prot_1626	0
Prot_8543	Prot_8866	1
Prot_2339	Prot_8866	0
Prot_3	Prot_3362	7
Prot_3	Prot_5529	4
Prot_3	Prot_3866	2
Prot_3362	Prot_6973	5
Prot_3362	Prot_7622	3
Prot_3362	Prot_1135	3
Prot_3362	Prot_7593	6
Prot_3362	Prot_3607	3
Prot_3362	Prot_3866	2
Prot_3362	Prot_8685	7
Prot_5529	Prot_1914	2
Prot_5529	Prot_9303	3
Prot_5529	Prot_526	2
Prot_5529	Prot_6003	4
Prot_5529	Prot_5219	3
Prot_5529	Prot_1724	3
Prot_5529	Prot_4843	1
Prot_5529	Prot_2324	4
Prot_5529	Prot_6418	3
Prot_5529	Prot_6192	3
Prot_5529	Prot_6078	5
Prot_5529	Prot_5028	3
Prot_5529	Prot_2234	3
Prot_5529	Prot_255	3
Prot_5529	Prot_2005	2
Prot_5529	Prot_7656	7
Prot_5529	Prot_4341	7
Prot_5529	Prot_3866	2
Prot_3866	Prot_6305	2
Prot_3866	Prot_4036	2
Prot_3866	Prot_4341	5
Prot_3866	Prot_4843	1
Prot_4	Prot_252	2
Prot_4	Prot_4535	5
Prot_4	Prot_9751	2
Prot_4	Prot_7898	4
Prot_4	Prot_4132	2
Prot_4	Prot_9975	6
Prot_4	Prot_7973	6
Prot_4	Prot_2938	3
Prot_4	Prot_6242	5
Prot_4	Prot_1678	5
Prot_4	Prot_9086	3
Prot_4	Prot_144	1
Prot_252	Prot_4105	2
Prot_252	Prot_5999	7
Prot_252	Prot_6616	5
Prot_252	Prot_4465	0
Prot_252	Prot_1078	6
Prot_252	Prot_7856	3
Prot_252	Prot_144	6
Prot_252	Prot_2324	12
Prot_252	Prot_6078	4
Prot_252	Prot_2416	5
Prot_252	Prot_9164	4
Prot_252	Prot_1444	5
Prot_252	Prot_3071	6
Prot_252	Prot_4132	5
Prot_252	Prot_2938	5
Prot_252	Prot_7307	10
Prot_252	Prot_4481	3
Prot_252	Prot_2644	3
Prot_252	Prot_1074	7
Prot_4535	Prot_3675	6
Prot_4535	Prot_8185	6
Prot_4535	Prot_4643	3
Prot_4535	Prot_5590	3
Prot_4535	Prot_4330	8
Prot_4535	Prot_310	2
Prot_4535	Prot_9455	5
Prot_4535	Prot_8535	0
Prot_4535	Prot_8865	9
Prot_4535	Prot_7846	8
Prot_4535	Prot_7212	4
Prot_4535	Prot_4349	3
Prot_4535	Prot_9176	6
Prot_4535	Prot_4666	3
Prot_4535	Prot_2462	3
Prot_4535	Prot_7541	3
Prot_4535	Prot_6579	10
Prot_4535	Prot_5624	0
Prot_4535	Prot_9187	6
Prot_4535	Prot_4028	8
Prot_4535	Prot_325	2
Prot_4535	Prot_4981	6
Prot_4535	Prot_1831	6
Prot_4535	Prot_4685	1
Prot_4535	Prot_9194	5
Prot_4535	Prot_2471	2
Prot_4535	Prot_4036	9
Prot_4535	Prot_332	2
Prot_4535	Prot_8565	3
Prot_4535	Prot_2144	2
Prot_4535	Prot_5318	8
Prot_4535	Prot_677	5
Prot_4535	Prot_7578	2
Prot_4535	Prot_9211	8
Prot_4535	Prot_7898	9
Prot_4535	Prot_6601	0
Prot_4535	Prot_357	3
Prot_4535	Prot_3104	7
Prot_4535	Prot_358	2
Prot_4535	Prot_3404	3
Prot_4535	Prot_4700	3
Prot_4535	Prot_4397	11
Prot_4535	Prot_5986	3
Prot_4535	Prot_2831	9
Prot_4535	Prot_7913	3
Prot_4535	Prot_5019	7
Prot_4535	Prot_4708	3
Prot_4535	Prot_3417	0
Prot_4535	Prot_78	7
Prot_4535	Prot_8264	6
Prot_4535	Prot_79	4
Prot_4535	Prot_6932	6
Prot_4535	Prot_8267	9
Prot_4535	Prot_6616	6
Prot_4535	Prot_5350	5
Prot_4535	Prot_9231	5
Prot_4535	Prot_6618	0
Prot_4535	Prot_8605	7
Prot_4535	Prot_1596	7
Prot_4535	Prot_5355	7
Prot_4535	Prot_2509	4
Prot_4535	Prot_6323	0
Prot_4535	Prot_6634	4
Prot_4535	Prot_5365	10
Prot_4535	Prot_2516	9
Prot_4535	Prot_1884	14
Prot_4535	Prot_3142	2
Prot_4535	Prot_3772	5
Prot_4535	Prot_7934	0
Prot_4535	Prot_9246	2
Prot_4535	Prot_3440	8
Prot_4535	Prot_8292	6
Prot_4535	Prot_6952	4
Prot_4535	Prot_996	8
Prot_4535	Prot_9847	0
Prot_4535	Prot_3780	5
Prot_4535	Prot_5046	5
Prot_4535	Prot_2528	7
Prot_4535	Prot_5696	9
Prot_4535	Prot_9854	8
Prot_4535	Prot_9855	0
Prot_4535	Prot_8959	4
Prot_4535	Prot_5388	4
Prot_4535	Prot_426	4
Prot_4535	Prot_4457	0
Prot_4535	Prot_7952	9
Prot_4535	Prot_9273	7
Prot_4535	Prot_7959	5
Prot_4535	Prot_6355	3
Prot_4535	Prot_2219	6
Prot_4535	Prot_1033	0
Prot_4535	Prot_8661	7
Prot_4535	Prot_8334	3
Prot_4535	Prot_8668	3
Prot_4535	Prot_3487	4
Prot_4535	Prot_141	9
Prot_4535	Prot_144	7
Prot_4535	Prot_7333	4
Prot_4535	Prot_6678	6
Prot_4535	Prot_2895	5
Prot_4535	Prot_3502	5
Prot_4535	Prot_7975	3
Prot_4535	Prot_5091	3
Prot_4535	Prot_4159	10
Prot_4535	Prot_3508	2
Prot_4535	Prot_7978	4
Prot_4535	Prot_9303	1
Prot_4535	Prot_6376	8
Prot_4535	Prot_7023	6
Prot_4535	Prot_1675	3
Prot_4535	Prot_1070	5
Prot_4535	Prot_9623	7
Prot_4535	Prot_1678	21
Prot_4535	Prot_2912	5
Prot_4535	Prot_3852	4
Prot_4535	Prot_1378	4
Prot_4535	Prot_7039	0
Prot_4535	Prot_4494	4
Prot_4535	Prot_481	6
Prot_4535	Prot_2272	3
Prot_4535	Prot_1078	4
Prot_4535	Prot_6095	6
Prot_4535	Prot_9921	5
Prot_4535	Prot_9029	4
Prot_4535	Prot_4511	5
Prot_4535	Prot_797	12
Prot_4535	Prot_7387	0
Prot_4535	Prot_7708	0
Prot_4535	Prot_5460	6
Prot_4535	Prot_7712	3
Prot_4535	Prot_1396	9
Prot_4535	Prot_9048	7
Prot_4535	Prot_807	1
Prot_4535	Prot_808	3
Prot_4535	Prot_9656	2
Prot_4535	Prot_3261	3
Prot_4535	Prot_2640	1
Prot_4535	Prot_6114	5
Prot_4535	Prot_2938	7
Prot_4535	Prot_9052	3
Prot_4535	Prot_1110	6
Prot_4535	Prot_1718	5
Prot_4535	Prot_823	3
Prot_4535	Prot_7088	5
Prot_4535	Prot_4544	3
Prot_4535	Prot_9365	4
Prot_4535	Prot_216	7
Prot_4535	Prot_8415	4
Prot_4535	Prot_4237	1
Prot_4535	Prot_8072	2
Prot_4535	Prot_8423	9
Prot_4535	Prot_9966	3
Prot_4535	Prot_7098	10
Prot_4535	Prot_7102	3
Prot_4535	Prot_4858	7
Prot_4535	Prot_6149	6
Prot_4535	Prot_1436	5
Prot_4535	Prot_9077	6
Prot_4535	Prot_550	5
Prot_4535	Prot_9083	8
Prot_4535	Prot_9975	10
Prot_4535	Prot_8445	0
Prot_4535	Prot_8774	7
Prot_4535	Prot_1449	0
Prot_4535	Prot_3610	2
Prot_4535	Prot_1746	8
Prot_4535	Prot_4569	5
Prot_4535	Prot_7453	4
Prot_4535	Prot_6167	8
Prot_4535	Prot_8114	3
Prot_4535	Prot_9984	7
Prot_4535	Prot_8464	5
Prot_4535	Prot_1464	9
Prot_4535	Prot_565	7
Prot_4535	Prot_6798	4
Prot_4535	Prot_7461	1
Prot_4535	Prot_8129	7
Prot_4535	Prot_7773	7
Prot_4535	Prot_3308	7
Prot_4535	Prot_4910	4
Prot_4535	Prot_5214	3
Prot_4535	Prot_10001	6
Prot_4535	Prot_7153	5
Prot_4535	Prot_5869	6
Prot_4535	Prot_7475	3
Prot_4535	Prot_589	6
Prot_4535	Prot_592	6
Prot_4535	Prot_265	2
Prot_4535	Prot_8484	10
Prot_4535	Prot_2054	9
Prot_4535	Prot_10013	7
Prot_4535	Prot_2057	0
Prot_4535	Prot_4612	10
Prot_4535	Prot_5235	2
Prot_4535	Prot_879	8
Prot_4535	Prot_3967	1
Prot_4535	Prot_7177	5
Prot_4535	Prot_3980	6
Prot_4535	Prot_888	6
Prot_4535	Prot_8827	2
Prot_4535	Prot_4629	5
Prot_4535	Prot_10033	2
Prot_4535	Prot_2416	9
Prot_4535	Prot_9430	5
Prot_4535	Prot_9431	7
Prot_4535	Prot_6538	3
Prot_4535	Prot_8512	4
Prot_4535	Prot_1512	5
Prot_4535	Prot_5908	0
Prot_4535	Prot_4953	7
Prot_4535	Prot_6841	3
Prot_9751	Prot_898	4
Prot_9751	Prot_2242	5
Prot_9751	Prot_2901	3
Prot_9751	Prot_9150	4
Prot_9751	Prot_8269	1
Prot_9751	Prot_9613	5
Prot_9751	Prot_4168	7
Prot_9751	Prot_8094	1
Prot_9751	Prot_546	4
Prot_9751	Prot_4094	0
Prot_9751	Prot_7443	5
Prot_9751	Prot_2452	6
Prot_9751	Prot_6783	2
Prot_9751	Prot_2516	5
Prot_9751	Prot_8700	0
Prot_9751	Prot_7846	6
Prot_9751	Prot_391	5
Prot_9751	Prot_6328	3
Prot_9751	Prot_7760	0
Prot_9751	Prot_4108	3
Prot_9751	Prot_6950	7
Prot_9751	Prot_4190	0
Prot_9751	Prot_8375	7
